attr	score	s1	s2
tumor_size_sam	0.8815954	3.5×2	3x2.5
tumor_size_sam	0.92290306	3.5×2	2.3x2
tumor_size_sam	0.758827	3.5×2	1.5x1.3
tumor_size_sam	0.88119483	3.5×2	4.3x3
tumor_size_sam	0.7109106	3.5×2	5.5x3.5x0.5
tumor_size_sam	0.85401523	3.5×2	2.5x1.5
tumor_size_sam	0.86570203	3.5×2	2.7x2.7
tumor_size_sam	0.88020873	3.5×2	3x2.8
tumor_size_sam	0.9522594	3.5×2	3.5×2.8
tumor_size_sam	0.7813082	3.5×2	2x1.5
tumor_size_sam	0.7861562	3.5×2	3.5x2.3x1
tumor_size_sam	0.70754254	3.5×2	6×5×2
tumor_size_sam	0.75508964	3.5×2	4.0×3.5×2.0
tumor_size_sam	0.76331556	3.5×2	5.0x3.0
